sample_id,replicate_id,split,grid_id,scenario_id,best_topology_id,best_equivalence_class,best_distance,margin,rho,best_subband_distance,best_amplitude_distance,best_phase_distance,topology_best_distances,topK_neighborhood_scores,topK_neighborhood_std,stability_value,block_repetitions,uses_topK_cache,distance_evaluations,configuration_hash
final02_final_replication_test_parameter_out_10,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G005,"{G002,G005}",0.21282970731616,0.000509879716808687,0.997610008883501,[0.24267 0.144766 0.229044 0.209325 0.223771 0.203751 0.227469 0.203169],0.109759978474551,0.91535348806919,[0.27398 0.21283 0.21283 0.21334],[0.27398 0.27398 0.274526;0.213 0.213171 0.213936;0.213 0.213162 0.21393;0.213711 0.213859 0.214365],[0 0 0.00163742;0.000186951 0.000255271 0.000941389;0.000186951 0.00024656 0.000952291;0.000263804 0.000287928 0.000604281],0.833333333333333,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_10,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G003,"{G003}",0.201418872847237,0.00925200708482798,0.956083123169336,[0.105996 0.147679 0.179079 0.219363 0.236449 0.229489 0.220517 0.232569],0.0750894738489515,0.868194439827093,[0.271433 0.213738 0.201419 0.211036 0.213738 0.215562 0.210671],[0.271433 0.271433 0.271966;0.213901 0.214017 0.214642;0.201794 0.20208 0.20295;0.211084 0.211192 0.211871;0.213887 0.213967 0.214539;0.215925 0.216096 0.216592;0.211126 0.211311 0.211843],[0 0 0.00159805;0.000147859 0.000183268 0.000782444;0.000310015 0.000432675 0.00114885;3.36934e-05 0.000157487 0.000712132;0.000129541 0.000140751 0.000793202;0.000262172 0.000305839 0.000585394;0.00033871 0.000349556 0.000611594],0.7,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_10,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G003,"{G003}",0.201418872847237,0.00925200708482798,0.956083123169336,[0.105996 0.147679 0.179079 0.219363 0.236449 0.229489 0.220517 0.232569],0.0750894738489515,0.868194439827093,[0.271433 0.201419 0.213738 0.210671],[0.271433 0.271433 0.271966;0.201794 0.20208 0.20295;0.213887 0.213967 0.214539;0.211126 0.211311 0.211843],[0 0 0.00159805;0.000310015 0.000432675 0.00114885;0.000129541 0.000140751 0.000793202;0.00033871 0.000349556 0.000611594],0.7,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_10,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.213738304286086,0.00182358572107585,0.991540314839479,[0.244618 0.153885 0.2348 0.204656 0.226051 0.202202 0.228133 0.202303],0.111610616836269,0.909596889224937,[0.271433 0.213738 0.213738 0.215562],[0.271433 0.271433 0.271966;0.213901 0.214017 0.214642;0.213887 0.213967 0.214539;0.215925 0.216096 0.216592],[0 0 0.00159805;0.000147859 0.000183268 0.000782444;0.000129541 0.000140751 0.000793202;0.000262172 0.000305839 0.000585394],0.833333333333333,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_11,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.107703650680475,0.00522062407789664,0.953768805776958,[0.0469479 0.115318 0.123923 0.0814113 0.154254 0.0763175 0.1396 0.0944956],0.050261700855794,0.818171516005902,[0.279013 0.160712 0.175479 0.107704 0.160712 0.112924 0.107704],[0.279013 0.279013 0.27998;0.161973 0.164002 0.167879;0.177204 0.17917 0.182926;0.109511 0.111185 0.114322;0.161973 0.164027 0.167917;0.114902 0.11656 0.120012;0.109433 0.11104 0.114204],[0 0 0.00290271;0.00113128 0.00266307 0.00442449;0.00153731 0.00273416 0.00434042;0.00131794 0.00229255 0.00384222;0.00113128 0.00268995 0.00444998;0.00139996 0.0023051 0.00406154;0.00124364 0.00219279 0.00388532],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_11,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.107703650680475,0.0530085091413964,0.670164913465045,[0.0469479 0.115318 0.123923 0.0814113 0.154254 0.0763175 0.1396 0.0944956],0.0502617008557941,0.818171516005902,[0.279013 0.175479 0.160712 0.107704],[0.279013 0.279013 0.27998;0.177204 0.17917 0.182926;0.161973 0.164027 0.167917;0.109433 0.11104 0.114204],[0 0 0.00290271;0.00153731 0.00273416 0.00434042;0.00113128 0.00268995 0.00444998;0.00124364 0.00219279 0.00388532],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_11,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.112924274758372,0.0477878850634997,0.702649226311382,[0.0829578 0.117323 0.129286 0.0880523 0.156656 0.0780452 0.144 0.0901706],0.0558845853232483,0.834730676777185,[0.279013 0.160712 0.160712 0.112924],[0.279013 0.279013 0.27998;0.161973 0.164002 0.167879;0.161973 0.164027 0.167917;0.114902 0.11656 0.120012],[0 0 0.00290271;0.00113128 0.00266307 0.00442449;0.00113128 0.00268995 0.00444998;0.00139996 0.0023051 0.00406154],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_11,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.106231623819363,0.00497803599452203,0.955237377725925,[0.0472794 0.101274 0.12098 0.0886982 0.149453 0.0779527 0.135189 0.0928021],0.0518998537523736,0.814504368356333,[0.278652 0.156883 0.175203 0.106232 0.156883 0.11121 0.106232],[0.278652 0.278652 0.279601;0.158248 0.160304 0.164261;0.176789 0.178752 0.182514;0.108142 0.109922 0.11313;0.158248 0.160276 0.164206;0.113231 0.114921 0.118385;0.108062 0.10973 0.113012],[0 0 0.00284869;0.00122467 0.00272213 0.00451298;0.00141384 0.00268284 0.00432358;0.0013801 0.00243186 0.00395465;0.00122467 0.00268846 0.00447763;0.00143037 0.00235162 0.00408672;0.00130747 0.0022802 0.00399574],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_11,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.106231623819363,0.0506515901086517,0.677138242893403,[0.0472794 0.101274 0.12098 0.0886982 0.149453 0.0779527 0.135189 0.0928021],0.0518998537523735,0.814504368356333,[0.278652 0.175203 0.156883 0.106232],[0.278652 0.278652 0.279601;0.176789 0.178752 0.182514;0.158248 0.160276 0.164206;0.108062 0.10973 0.113012],[0 0 0.00284869;0.00141384 0.00268284 0.00432358;0.00122467 0.00268846 0.00447763;0.00130747 0.0022802 0.00399574],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_11,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.111209659813885,0.0456735541141297,0.708869081839465,[0.0811885 0.102305 0.127167 0.095584 0.151678 0.079694 0.139416 0.0882895],0.057036026501111,0.831410839985539,[0.278652 0.156883 0.156883 0.11121],[0.278652 0.278652 0.279601;0.158248 0.160304 0.164261;0.158248 0.160276 0.164206;0.113231 0.114921 0.118385],[0 0 0.00284869;0.00122467 0.00272213 0.00451298;0.00122467 0.00268846 0.00447763;0.00143037 0.00235162 0.00408672],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_12,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.248536884823174,0.00201843609198282,0.991944149956176,[0.151914 0.242727 0.304982 0.196575 0.326671 0.239858 0.248828 0.244198],0.0983139758063932,2.02144039974848,[0.381104 0.287728 0.29721 0.248537 0.287728 0.250555 0.248537],[0.381104 0.381104 0.381991;0.288878 0.289668 0.291838;0.298393 0.29935 0.301416;0.250337 0.251489 0.253487;0.288878 0.289668 0.291748;0.252388 0.253592 0.255547;0.250247 0.251435 0.253301],[5.55112e-17 0 0.00266181;0.000948014 0.00124487 0.0024306;0.000875579 0.00135565 0.00234301;0.00132842 0.00179421 0.00250102;0.000948014 0.00124487 0.00234635;0.00131356 0.00187535 0.00248363;0.00123946 0.00179102 0.0023804],0.966666666666667,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_12,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.248536884823174,0.0391914554021255,0.86379007583229,[0.151914 0.242727 0.304982 0.196575 0.326671 0.239858 0.248828 0.244198],0.0983139758063932,2.02144039974848,[0.381104 0.29721 0.287728 0.248537],[0.381104 0.381104 0.381991;0.298393 0.29935 0.301416;0.288878 0.289668 0.291748;0.250247 0.251435 0.253301],[5.55112e-17 0 0.00266181;0.000875579 0.00135565 0.00234301;0.000948014 0.00124487 0.00234635;0.00123946 0.00179102 0.0023804],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_12,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.250555320915157,0.0371730193101427,0.870805151547095,[0.149234 0.238558 0.312547 0.200355 0.336957 0.235709 0.249351 0.243879],0.0988021635275388,2.03107446852491,[0.381104 0.287728 0.287728 0.250555],[0.381104 0.381104 0.381991;0.288878 0.289668 0.291838;0.288878 0.289668 0.291748;0.252388 0.253592 0.255547],[5.55112e-17 0 0.00266181;0.000948014 0.00124487 0.0024306;0.000948014 0.00124487 0.00234635;0.00131356 0.00187535 0.00248363],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_12,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.247697947739262,0.00245581388495705,0.990182782501443,[0.143822 0.230684 0.310528 0.195323 0.320281 0.240296 0.248488 0.245745],0.101651099330751,2.02281969045575,[0.381251 0.287696 0.295472 0.247698 0.287696 0.250154 0.247698],[0.381251 0.381251 0.382144;0.288701 0.289429 0.29159;0.296403 0.297132 0.299162;0.249466 0.250479 0.252431;0.288701 0.289429 0.291508;0.251931 0.252985 0.254818;0.24937 0.250421 0.252249],[5.55112e-17 0 0.00268029;0.000795899 0.00109684 0.00239311;0.000703938 0.00104752 0.00224729;0.00132982 0.00167853 0.00241637;0.000795899 0.00109684 0.00231081;0.00128502 0.00177859 0.00236452;0.00122904 0.00166782 0.0023033],0.966666666666667,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_12,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.247697947739262,0.0399978461041558,0.860971738339748,[0.143822 0.230684 0.310528 0.195323 0.320281 0.240296 0.248488 0.245745],0.101651099330751,2.02281969045575,[0.381251 0.295472 0.287696 0.247698],[0.381251 0.381251 0.382144;0.296403 0.297132 0.299162;0.288701 0.289429 0.291508;0.24937 0.250421 0.252249],[5.55112e-17 0 0.00268029;0.000703938 0.00104752 0.00224729;0.000795899 0.00109684 0.00231081;0.00122904 0.00166782 0.0023033],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_12,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.250153761624219,0.0375420322191987,0.869507886373546,[0.146375 0.225963 0.319048 0.199616 0.329862 0.2358 0.249002 0.245319],0.102085302812277,2.03454698359758,[0.381251 0.287696 0.287696 0.250154],[0.381251 0.381251 0.382144;0.288701 0.289429 0.29159;0.288701 0.289429 0.291508;0.251931 0.252985 0.254818],[5.55112e-17 0 0.00268029;0.000795899 0.00109684 0.00239311;0.000795899 0.00109684 0.00231081;0.00128502 0.00177859 0.00236452],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_13,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.263774116481041,0.00176695198307553,0.993345842907506,[0.148054 0.297531 0.36592 0.220648 0.28104 0.28421 0.155075 0.278625],0.0788246392309088,2.01210296470675,[0.392842 0.304286 0.316136 0.263774 0.304286 0.265541 0.263774],[0.392842 0.392842 0.392939;0.30661 0.308279 0.311216;0.318593 0.320236 0.322475;0.266074 0.267979 0.271026;0.30661 0.308198 0.311009;0.267834 0.269768 0.272919;0.265984 0.267871 0.270866],[0 0 0.000290171;0.00196792 0.00258704 0.00356963;0.00209186 0.00263695 0.00293219;0.00165099 0.00266072 0.00371529;0.00196792 0.00253511 0.00342505;0.00162676 0.00268341 0.00385028;0.00157242 0.00261221 0.00368532],0.9,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_13,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.263774116481041,0.0405116910494963,0.86686302795671,[0.148054 0.297531 0.36592 0.220648 0.28104 0.28421 0.155075 0.278625],0.0788246392309088,2.01210296470675,[0.392842 0.316136 0.304286 0.263774],[0.392842 0.392842 0.392939;0.318593 0.320236 0.322475;0.30661 0.308198 0.311009;0.265984 0.267871 0.270866],[0 0 0.000290171;0.00209186 0.00263695 0.00293219;0.00196792 0.00253511 0.00342505;0.00157242 0.00261221 0.00368532],0.966666666666667,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_13,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.265541068464116,0.0387447390664207,0.872669910628661,[0.150105 0.300615 0.374796 0.227464 0.290913 0.274456 0.149325 0.273769],0.0763998309857037,1.99388128462175,[0.392842 0.304286 0.304286 0.265541],[0.392842 0.392842 0.392939;0.30661 0.308279 0.311216;0.30661 0.308198 0.311009;0.267834 0.269768 0.272919],[0 0 0.000290171;0.00196792 0.00258704 0.00356963;0.00196792 0.00253511 0.00342505;0.00162676 0.00268341 0.00385028],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_13,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G007,"{G004,G007}",0.265722740227376,0.0021479551632852,0.991981373098149,[0.158112 0.285641 0.37857 0.226317 0.273931 0.291257 0.154617 0.28294],0.0836960018672605,2.01460645155792,[0.394474 0.306051 0.317501 0.265723 0.306051 0.267871 0.265723],[0.394474 0.394474 0.394713;0.308279 0.309986 0.312954;0.319735 0.321465 0.323943;0.268005 0.269874 0.272933;0.308279 0.309905 0.312748;0.270139 0.272063 0.275163;0.267916 0.269766 0.272771],[0 0 0.000716127;0.00188742 0.00258469 0.00359057;0.00189674 0.00262583 0.00312123;0.00164659 0.00262133 0.00370208;0.00188742 0.00253006 0.00344608;0.00161169 0.00266724 0.00380682;0.00156588 0.00256953 0.00366923],0.9,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_13,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.265722740227376,0.0403278776156616,0.868231347151821,[0.158112 0.285641 0.37857 0.226317 0.273931 0.291257 0.154617 0.28294],0.0836960018672605,2.01460645155792,[0.394474 0.317501 0.306051 0.265723],[0.394474 0.394474 0.394713;0.319735 0.321465 0.323943;0.308279 0.309905 0.312748;0.267916 0.269766 0.272771],[0 0 0.000716127;0.00189674 0.00262583 0.00312123;0.00188742 0.00253006 0.00344608;0.00156588 0.00256953 0.00366923],0.966666666666667,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_13,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.267870695390661,0.0381799224523764,0.875249647518004,[0.165171 0.288388 0.387926 0.233583 0.283175 0.28103 0.149085 0.277895],0.081509513673064,1.99898433625564,[0.394474 0.306051 0.306051 0.267871],[0.394474 0.394474 0.394713;0.308279 0.309986 0.312954;0.308279 0.309905 0.312748;0.270139 0.272063 0.275163],[0 0 0.000716127;0.00188742 0.00258469 0.00359057;0.00188742 0.00253006 0.00344608;0.00161169 0.00266724 0.00380682],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_14,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.137491381676574,0.00571492970201407,0.960093031878561,[0.0415609 0.136777 0.0759997 0.166824 0.171528 0.122505 0.207475 0.118416],0.0847566581713094,1.12607430168476,[0.293293 0.176364 0.18979 0.137491 0.176364 0.143206 0.137491],[0.293293 0.293293 0.293915;0.176707 0.177936 0.180785;0.190015 0.191422 0.194481;0.137834 0.138163 0.13888;0.176707 0.178076 0.181054;0.143552 0.143708 0.144314;0.137773 0.138012 0.138735],[0 0 0.00186461;0.000388279 0.00153566 0.00343649;0.00024178 0.00173643 0.00376381;0.000305517 0.000504541 0.000842383;0.000388279 0.00170363 0.00351622;0.000269778 0.00028432 0.000798755;0.00022811 0.000369314 0.000847266],0.966666666666667,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_14,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.137491381676574,0.0388726926324169,0.779588372600809,[0.0415609 0.136777 0.0759997 0.166824 0.171528 0.122505 0.207475 0.118416],0.0847566581713094,1.12607430168476,[0.293293 0.18979 0.176364 0.137491],[0.293293 0.293293 0.293915;0.190015 0.191422 0.194481;0.176707 0.178076 0.181054;0.137773 0.138012 0.138735],[0 0 0.00186461;0.00024178 0.00173643 0.00376381;0.000388279 0.00170363 0.00351622;0.00022811 0.000369314 0.000847266],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_14,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.143206311378588,0.0331577629304028,0.811992532713197,[0.107784 0.13821 0.0730747 0.173108 0.169887 0.122127 0.214696 0.110608],0.0888090126544395,1.1005069772829,[0.293293 0.176364 0.176364 0.143206],[0.293293 0.293293 0.293915;0.176707 0.177936 0.180785;0.176707 0.178076 0.181054;0.143552 0.143708 0.144314],[0 0 0.00186461;0.000388279 0.00153566 0.00343649;0.000388279 0.00170363 0.00351622;0.000269778 0.00028432 0.000798755],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_14,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.13999027411931,0.00567000941648335,0.961073744470289,[0.0432052 0.143205 0.0802223 0.168373 0.168704 0.125535 0.20125 0.121894],0.0846470028721286,1.13513262456337,[0.292523 0.174694 0.192247 0.13999 0.174694 0.14566 0.13999],[0.292523 0.292523 0.293187;0.175487 0.17661 0.179434;0.192469 0.193807 0.196788;0.140322 0.140572 0.141277;0.175487 0.176623 0.179477;0.145942 0.146109 0.146634;0.140264 0.140429 0.141138],[0 0 0.00199171;0.000726504 0.00149307 0.00330635;0.000261301 0.00165359 0.00368204;0.000263901 0.00040629 0.000799741;0.000726504 0.00150917 0.00333021;0.000246099 0.000280115 0.000751596;0.000199802 0.00028165 0.000825458],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_14,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.13999027411931,0.0347038697147813,0.801344973827278,[0.0432052 0.143205 0.0802223 0.168373 0.168704 0.125535 0.20125 0.121894],0.0846470028721286,1.13513262456337,[0.292523 0.192247 0.174694 0.13999],[0.292523 0.292523 0.293187;0.192469 0.193807 0.196788;0.175487 0.176623 0.179477;0.140264 0.140429 0.141138],[0 0 0.00199171;0.000261301 0.00165359 0.00368204;0.000726504 0.00150917 0.00333021;0.000199802 0.00028165 0.000825458],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
