frequency_hz,load5_HV_mag_dB,load5_HV_phase_deg,load5_Hport_mag_dB,load5_Hport_phase_deg,load50_HV_mag_dB,load50_HV_phase_deg,load50_Hport_mag_dB,load50_Hport_phase_deg,load150_HV_mag_dB,load150_HV_phase_deg,load150_Hport_mag_dB,load150_Hport_phase_deg,load1000_HV_mag_dB,load1000_HV_phase_deg,load1000_Hport_mag_dB,load1000_Hport_phase_deg,loadInf_HV_mag_dB,loadInf_HV_phase_deg,loadInf_Hport_mag_dB,loadInf_Hport_phase_deg
7115779.1890571564,-13.133112495871798,-434.97832198599406,-7.1125125825921733,-434.97832198599406,-13.511626214842236,-437.80006207716741,-7.4910263015626128,-437.80006207716741,-14.439565398150837,-442.18658144263259,-8.4189654848712117,-442.18658144263259,-18.859328878748386,-438.59635440425899,-12.838728965468762,-438.59635440425899,-20.088323293538974,-417.31186818548144,-14.067723380259352,-417.31186818548144
7129457.7430385929,-13.181207571401695,-435.55017069681304,-7.1606076581220703,-435.55017069681304,-13.565786265000213,-438.42649329862331,-7.5451863517205897,-438.42649329862331,-14.509768985222088,-442.87361392227155,-8.4891690719424666,-442.87361392227155,-18.953625776025991,-439.08017981506225,-12.933025862746367,-439.08017981506225,-20.159771507127434,-417.91431947494698,-14.139171593847813,-417.91431947494698
7143136.2970200293,-13.22737770565805,-436.11649227600611,-7.2067777923784258,-436.11649227600611,-13.618197568043971,-439.04792318134872,-7.5975976547643453,-439.04792318134872,-14.578583974444211,-443.55502157585312,-8.5579840611645857,-443.55502157585312,-19.04622813317458,-439.554607407753,-13.025628219894955,-439.554607407753,-20.22996941718916,-418.5050483978381,-14.209369503909542,-418.5050483978381
7156814.8510014657,-13.271622016654884,-436.6776205119092,-7.2510221033752611,-436.6776205119092,-13.668864577641656,-439.66469276567352,-7.6482646643620322,-439.66469276567352,-14.646020894682879,-444.23110919930645,-8.6254209814032539,-444.23110919930645,-19.137144309051191,-440.01998756159207,-13.116544395771568,-440.01998756159207,-20.298912996132223,-419.08446710431895,-14.278313082852598,-419.08446710431895
7170493.4049829021,-13.313939821462984,-437.23388171508702,-7.2933399081833592,-437.23388171508702,-13.717792152966116,-440.2771353600632,-7.6971922396864914,-440.2771353600632,-14.712090781474284,-444.90217207104149,-8.691490868194661,-444.90217207104149,-19.226383279124583,-440.47665796318461,-13.205783365844956,-440.47665796318461,-20.36659928466953,-419.65297119661932,-14.345999371389905,-419.65297119661932
7184171.9589643376,-13.35433058323455,-437.78559522338259,-7.3337306699549281,-437.78559522338259,-13.764985514110057,-440.88557701421678,-7.7443856008304337,-440.88557701421678,-14.776805130291194,-445.56849634886674,-8.756205217011571,-445.56849634886674,-19.313954561124863,-440.92494407579431,-13.29335464784524,-440.92494407579431,-20.43302628605506,-420.21094049694051,-14.412426372775435,-420.21094049694051
7197850.512945774,-13.392793862856557,-438.333073898056,-7.3721939495769329,-438.333073898056,-13.810450202484416,-441.49033698043246,-7.7898502892047912,-441.49033698043246,-14.840175854432172,-446.23035945218254,-8.8195759411525483,-446.23035945218254,-19.399868146684614,-441.36515959717843,-13.379268233404991,-441.36515959717843,-20.498192869510355,-420.75873977942098,-14.477592956230732,-420.75873977942098
7211529.0669272104,-13.429329274878913,-438.87662461129992,-7.4087293615992902,-438.87662461129992,-13.854192045858102,-442.09172816329641,-7.8335921325784774,-442.09172816329641,-14.902215247160955,-446.88803042942095,-8.8816153338813315,-446.88803042942095,-19.484134438531363,-441.79760690543083,-13.463534525251738,-441.79760690543083,-20.562098682028392,-421.29671946758225,-14.541498768748768,-421.29671946758225
7225207.6209086468,-13.463936447394822,-439.41654872552107,-7.4433365341151987,-439.41654872552107,-13.896217127728514,-442.69005755783832,-7.875617214448889,-442.69005755783832,-14.962935947751582,-447.54177031078558,-8.9423360344719587,-447.54177031078558,-19.566764192820543,-442.22257749245597,-13.546164279540918,-442.22257749245597,-20.624744067815062,-421.82521629867415,-14.604144154535437,-421.82521629867415
7238886.1748900833,-13.496614985580621,-439.95314256486483,-7.4760150723009966,-439.95314256486483,-13.93653176074201,-443.28562667635629,-7.915931847462387,-443.28562667635629,-15.022350911122535,-448.19183244641624,-9.0017509978429118,-448.19183244641624,-19.647768466226843,-442.64035238482057,-13.62716855294722,-442.64035238482057,-20.686129994696806,-422.3445539563304,-14.665530081417185,-422.3445539563304
7252564.7288715197,-13.52736443863013,-440.48669787953384,-7.5067645253505049,-440.48669787953384,-13.97514246391083,-443.87873196417826,-7.9545425506312073,-443.87873196417826,-15.080473380767813,-448.83846283015805,-9.0598734674881882,-448.83846283015805,-19.727158567438192,-443.05120255183596,-13.70655865415857,-443.05120255183596,-20.746257986883322,-422.85504367292299,-14.725658073603697,-422.85504367292299
7266243.2828529552,-13.556184269844952,-441.01750230351951,-7.5355843565653258,-441.01750230351951,-14.012055943399165,-444.46966520465486,-7.9914560301195419,-444.46966520465486,-15.137316864716141,-449.4819004091587,-9.1167169514365174,-449.4819004091587,-19.804946012721413,-443.45538930080653,-13.784346099441789,-443.45538930080653,-20.80513006352944,-423.3569848029781,-14.784530150249813,-423.3569848029781
7279921.8368343916,-13.583073829667033,-441.54583980641689,-7.5624739163874075,-441.54583980641689,-14.047279076675245,-445.05871391372347,-8.0266791633956203,-445.05871391372347,-15.192895114271185,-450.12237737955604,-9.1722952009915613,-450.12237737955604,-19.88114248525261,-443.85316465946755,-13.860542571972987,-443.85316465946755,-20.862748682590983,-423.85066536898444,-14.842148769311361,-423.85066536898444
7293600.390815828,-13.608032331463072,-442.0719911400459,-7.5874324181834476,-442.0719911400459,-14.080818899848943,-445.64616172439008,-8.0602189865693212,-445.64616172439008,-15.247222105304758,-450.76011946853862,-9.2266221920251326,-450.76011946853862,-19.955759797926319,-444.24477174568437,-13.935159884646694,-444.24477174568437,-20.919116689513867,-424.33636258088302,-14.898516776234246,-424.33636258088302
7307278.9447972644,-13.631058829893089,-442.59623428064054,-7.6104589166134655,-442.59623428064054,-14.112682598036157,-446.23228876150006,-8.0920826847565337,-446.23228876150006,-15.300312021893838,-451.395346203087,-9.2797121086142127,-451.395346203087,-20.028809859378946,-444.63044512455571,-14.008209946099324,-444.63044512455571,-20.974237270337799,-424.81434333049231,-14.953637357058176,-424.81434333049231
7320957.4987787008,-13.652152201716225,-443.118844867409,-7.6315522884366027,-443.118844867409,-14.142877498610812,-446.81737200716515,-8.1222775853311866,-446.81737200716515,-15.352179242108255,-452.02827116571274,-9.3315793288286297,-452.02827116571274,-20.10030464298034,-445.01041115309459,-14.079704729700717,-445.01041115309459,-21.028113908832609,-425.28486466207499,-15.007513995552983,-425.28486466207499
7334636.0527601372,-13.67131112890759,-443.64009663829637,-7.6507112156279682,-443.64009663829637,-14.171411067224668,-447.40168565721882,-8.1508111539450425,-447.40168565721882,-15.402838325771473,-452.65910223752326,-9.3822384124918479,-452.65910223752326,-20.170256158565554,-445.38488831270752,-14.149656245285929,-445.38488831270752,-21.080750347319409,-425.74817422021073,-15.060150434039784,-425.74817422021073
7348314.6067415727,-13.688534083979288,-444.16026186381453,-7.667934170699664,-444.16026186381453,-14.198290906492673,-447.98550146906086,-8.1776909932130479,-447.98550146906086,-15.452304004030823,-453.28804182893941,-9.4317040907512002,-453.28804182893941,-20.238676426695413,-445.75408752971725,-14.218076513415788,-445.75408752971725,-21.132150550859524,-426.2045106760919,-15.111550637579903,-426.2045106760919
7361993.1607230091,-13.703819317417828,-444.67961177983062,-7.6832194041382067,-444.67961177983062,-14.223524757258561,-448.56908910124196,-8.202924843978936,-448.56908910124196,-15.500591170586389,-453.91528709840134,-9.4799912573067662,-453.91528709840134,-20.305577455250049,-446.1182124842029,-14.284977541970424,-446.1182124842029,-21.182318674522101,-426.65410413331659,-15.161718761242478,-426.65410413331659
7375671.7147044456,-13.717164847168579,-445.19841702023064,-7.6965649338889541,-445.19841702023064,-14.247120502371349,-449.15271644511967,-8.2265205890917237,-449.15271644511967,-15.547714874439237,-454.54103015938648,-9.5271149611596133,-454.54103015938648,-20.370971218173842,-446.47745990744721,-14.350371304894221,-446.47745990744721,-21.231259033466596,-427.09717651420402,-15.210659120186975,-427.09717651420402
7389350.268685882,-13.728568450115866,-445.71694805039726,-7.7079685368362423,-445.71694805039726,-14.269086172918348,-449.73664994889509,-8.2484862596387227,-449.73664994889509,-15.593690314030553,-455.16545827606353,-9.5730904007509299,-455.16545827606353,-20.434869636203523,-446.83201986829823,-14.414269722923896,-446.83201986829823,-21.278976075599317,-427.53394192761448,-15.258376162319694,-427.53394192761448
7403028.8226673184,-13.738027655525562,-446.23547560246669,-7.7174277422459383,-446.23547560246669,-14.289429956874965,-450.32115493431496,-8.2688300435953419,-450.32115493431496,-15.638532832652935,-455.78875404789943,-9.6179329193733114,-455.78875404789943,-20.497284559424095,-447.18207604876363,-14.476684646144474,-447.18207604876363,-21.32547435658466,-427.96460701921364,-15.304874443305037,-427.96460701921364
7416707.3766487539,-13.745539740434429,-446.75427111334847,-7.7249398271548042,-446.75427111334847,-14.308160210145033,-450.90649590628738,-8.2875602968654078,-450.90649590628738,-15.682257915023651,-456.4110955835248,-9.6616580017440281,-456.4110955835248,-20.558227751508188,-447.52780600916066,-14.537627838228563,-447.52780600916066,-21.370758517009886,-428.38937130507128,-15.350158603730261,-428.38937130507128
7430385.9306301903,-13.751101726988891,-447.273607166516,-7.7305018137092665,-447.273607166516,-14.325285469978667,-451.49293685563202,-8.3046855566990416,-451.49293685563202,-15.724881184918132,-457.03265666415626,-9.7042812716385072,-457.03265666415626,-20.617710875505708,-447.86938144315457,-14.597110962226081,-447.86938144315457,-21.41483326152062,-428.80842748945213,-15.394233348240993,-428.80842748945213
7444064.4846116267,-13.75471038175365,-447.79375793859424,-7.7341104684740261,-447.79375793859424,-14.34081447076716,-452.08074155513634,-8.3202145574875352,-452.08074155513634,-15.766418403768707,-457.65360689686173,-9.7458184904890839,-457.65360689686173,-20.675745481060218,-448.20696842301624,-14.655145567780593,-448.20696842301624,-21.457703339759107,-429.22196176760542,-15.437103426479483,-429.22196176760542
7457743.0385930631,-13.756362217029501,-448.31499965179518,-7.7357623037498779,-448.31499965179518,-14.354756162226433,-452.67017384905375,-8.3341562489468117,-452.67017384905375,-15.806885470140578,-458.27411185794404,-9.7862855568609568,-458.27411185794404,-20.732342992938158,-448.54072763543286,-14.711743079658534,-448.54072763543286,-21.499373528952468,-429.63015411432895,-15.478773615672845,-429.63015411432895
7471421.5925744995,-13.756053494238662,-448.83761103326822,-7.7354535809590397,-448.83761103326822,-14.367119729992288,-453.26149793612512,-8.3465198167126644,-453.26149793612512,-15.846298420002627,-458.8943332267076,-9.825698506723004,-458.8943332267076,-20.787514700765083,-448.87081460820366,-14.766914787485458,-448.87081460820366,-21.539848618010517,-430.03317855903896,-15.519248704730892,-430.03317855903896
7485100.146555936,-13.753780229455865,-449.36187378245563,-7.7331803161762416,-449.36187378245563,-14.377914618661611,-453.85497864615439,-8.3573147053819881,-453.85497864615439,-15.884673427716059,-459.51442890985783,-9.864073514436436,-459.51442890985783,-20.841271749871577,-449.19737992814856,-14.820671836591956,-449.19737992814856,-21.579133393005293,-430.43120344804657,-15.55853347972567,-430.43120344804657
7498778.7005373714,-13.749538201184219,-449.88807304756233,-7.7289382879045956,-449.88807304756233,-14.387150557324716,-454.450881710109,-8.366550644045093,-454.450881710109,-15.922026807668709,-460.13455315677544,-9.9014268943890844,-460.13455315677544,-20.893625133158501,-449.5205694505554,-14.873025219878876,-449.5205694505554,-21.617232623914873,-430.82439169469984,-15.596632710635252,-430.82439169469984
7512457.2545188079,-13.743322960496862,-450.41649791226598,-7.7227230472172366,-450.41649791226598,-14.394837587644069,-455.04947402365264,-8.374237674364446,-455.04947402365264,-15.958375016486874,-460.75485666589225,-9.937775103207251,-460.75485666589225,-20.944585683898232,-449.84052450048591,-14.923985770618609,-449.84052450048591,-21.654151052524199,-431.21290101802475,-15.633551139244577,-431.21290101802475
7526135.8085002443,-13.735129843688323,-450.94744189381231,-7.7145299304086992,-450.94744189381231,-14.400986094544718,-455.65102390394804,-8.380386181265095,-455.65102390394804,-15.99373465576047,-461.37548668238639,-9.9731347424808465,-461.37548668238639,-20.994164069394891,-450.15738206625304,-14.973564156115264,-450.15738206625304,-21.689893381384486,-431.59688417045919,-15.669293468104861,-431.59688417045919
7539814.3624816807,-13.724953987604536,-451.48120345365561,-7.7043540743249128,-451.48120345365561,-14.405606839591258,-456.25580133948995,-8.385006926311636,-456.25580133948995,-16.028122475220421,-461.99658708739861,-10.007522561940796,-461.99658708739861,-21.042370785432251,-450.47127498537674,-15.021770872152626,-450.47127498537674,-21.724464263741183,-431.97648915524826,-15.703864350461561,-431.97648915524826
7553492.9164631171,-13.712790347846502,-452.01808652181631,-7.6921904345668777,-452.01808652181631,-14.408710997135145,-456.86407823264784,-8.3881110838555202,-456.86407823264784,-16.061555376310395,-462.61829847897081,-10.040955463030771,-462.61829847897081,-21.089216151443861,-450.78233212332049,-15.068616238164235,-450.78233212332049,-21.757868294347986,-432.3518594340386,-15.737268381068365,-432.3518594340386
7567171.4704445526,-13.698633720071292,-452.55840103613843,-7.6780338067916691,-452.55840103613843,-14.410310193324996,-457.47612863450649,-8.3897102800453709,-457.47612863450649,-16.094050416097161,-463.2407582448846,-10.073450502817538,-463.2407582448846,-21.134710306344402,-451.09067854529837,-15.114110393064781,-451.09067854529837,-21.790110001091119,-432.72313412518224,-15.769510087811494,-432.72313412518224
7580850.024425989,-13.682478764644273,-453.10246349763281,-7.6618788513646487,-453.10246349763281,-14.410416548080329,-458.09222897149436,-8.3898166348007059,-458.09222897149436,-16.125624811466306,-463.86410062757869,-10.105024898186683,-463.86410062757869,-21.1788632049665,-451.39643568143856,-15.158263291686877,-451.39643568143856,-21.821193837354535,-433.09044819323242,-15.800593924074908,-433.09044819323242
7594528.5784074254,-13.6643200349298,-453.65059754309351,-7.6437201216501744,-453.65059754309351,-14.409042720136958,-458.71265826318614,-8.3884428068573342,-458.71265826318614,-16.15629594355174,-464.4884567813121,-10.135696030272118,-464.4884567813121,-21.221684615051135,-451.69972148558099,-15.201084701771512,-451.69972148558099,-21.851124175062374,-433.45393263009305,-15.830524261782749,-433.45393263009305
7608207.1323888618,-13.644152009543287,-454.20313453616444,-7.623552096263662,-454.20313453616444,-14.406201955279005,-459.33769833054356,-8.3856020419993804,-459.33769833054356,-16.186081362349061,-465.11395482172702,-10.165481449069436,-465.11395482172702,-21.263184114743964,-452.00065058797401,-15.242584201464338,-452.00065058797401,-21.879905298340141,-433.81371462825382,-15.859305385060516,-433.81371462825382
